disposition,period,duration,depth,radius,equilibrium_t,insolation,stellar_temp,stellar_radius,stellar_logg,midpoint,ra,dec,magnitude,distance,label
KP,2.7974757,2.2149132,18699.8504805,12.0149088,1149.3363399,412.3913581,5477.0,0.867368,4.54393,2459911.038989,284.296039,51.269121,12.7678,390.594,2
KP,2.1751729,4.7918806,7780.6435196,18.7874019,2124.2969654,4812.6238237,6291.0,2.0625999,3.9,2459175.58961,63.756266,-22.11639,11.8282,754.258,2
KP,2.0523417,2.1224957,34476.0907387,22.5105621,1539.4228275,1327.2498679,5767.0,1.16875,4.31546,2459421.60304,299.561868,43.503517,14.7344,1302.33,2
CP,5.006622,1.66,1290.0,2.22447,731.0,47.6469,4006.0,0.6,4.68,2460550.715057,305.689744,47.308619,10.4382,46.4488,2
PC,4.4331838,3.856,9166.0,12.5157,1268.0,430.349,5667.0,1.26,4.24,2460555.320385,308.6508,29.238102,9.63105,143.184,1
PC,1.5076298,1.93,280.0,4.68666,1491.0,820.873,4954.0,2.82,4.33418,2459794.386139,298.686935,23.060942,8.94942,181.32,1
PC,32.535016,3.67,3821.0,10.504179950000001,669.0,33.301,6303.8,1.23,4.33418,2460318.212526,293.328194,33.482606,7.3664,54.9701,1
CP,5.1830043,2.783,670.0,3.63045,1202.0,346.626,6156.0,1.34,4.25196,2459765.914829,286.362495,37.02599,9.00568,132.214,2
PC,2.5693728,2.471,290.0,2.18392,1567.0,1001.28,6156.0,1.34,4.25196,2459770.010155,286.362495,37.02599,9.00568,132.214,1
PC,1.18803,1.322,3840.0,10.504179950000001,1720.9421672,2072.9370109,5788.7,1.23,4.33418,2460559.123436,305.270928,43.675167,9.159,264.751,1
PC,3.6001959,2.887,7820.0,16.1928,1619.0,1141.26,7172.0,1.75,4.16,2459440.840426,306.396098,27.816089,10.3544,395.542,1
FP,5.3073459,3.714,200.0,2.05347,1313.0,494.046,5821.4,1.42,4.16,2459441.270166,295.468588,23.377283,7.948,79.4746,0
PC,3.4902115,2.449,366.0,2.05978,1352.0,555.873,6111.0,1.09,4.43,2460338.925724,284.361887,39.076184,10.1293,175.743,1
PC,5.5387718,3.163,439.0,2.07738,1219.0,366.683,6111.0,1.09,4.43,2460335.262371,284.361887,39.076184,10.1293,175.743,1
FP,1.773346,3.291,710.0,7.95884,2492.0,6411.52,6802.0,3.08,3.63,2459446.222222,306.244087,30.348186,10.351,604.164,0
PC,2.0348789,2.379,176.0,3.57655,4867.0,93196.9,8279.0,2.94,3.81,2460337.772433,292.723724,30.433453,8.46837,334.551,1
FP,0.8560277,1.587,247.0,3.15801,1175.80398775,46825.3,11798.0,2.38,4.18,2460366.918358,311.435385,43.445151,8.716291,413.683,0
PC,710.6982018,7.1450196,691.3914728,2.0928405,243.9123864,0.8364817,5334.0,0.796254,4.6001,2459234.617058,103.092872,-65.097657,9.0803,62.505,1
CP,82.9294114,7.4967507,13067.7332328,11.4756331,182.8021957,0.2639044,5271.0,0.960919,4.43,2460059.618864,114.467307,-62.078278,12.5542,342.605,2
CP,2.4261538,2.1344641,754.8303067,2.6600255,1234.029846,548.0543839,5271.0,0.960919,4.43,2459038.460359,114.467307,-62.078278,12.5542,342.605,2
PC,19.4723789,7.7309404,7062.8806063,17.3337286,1052.1008534,289.5679511,7182.7,1.9674799,4.24,2459068.264739,95.241796,-60.955781,10.4223,421.749,1
PC,5.4107024,0.7211954,22498.1066362,2.9859726,299.447353,1.9002158,2938.0,0.185013,5.14513,2458357.518293,354.410625,-12.84253,13.6343,370.553,1
PC,104.6162557,9.3317949,6111.4633395,15.8235575,562.0116791,23.5777503,6115.26,1.97585,3.90726,2458413.850483,80.451368,-69.988217,10.2301,178.26,1
PC,3.4672779,0.4055928,3657.0603553,2.1135466,492.9988422,13.9606166,3383.0,0.332564,4.89132,2458438.012099,69.614731,-31.189335,11.8371,33.4412,1
PC,4.1164112500000005,6.4567709,3177.6204985,10.4883207,530.0285587,18.6516855,6930.0,1.81171,4.10087,2459231.763893,100.953422,-52.638381,11.4003,629.031,1
CP,16.364873,4.0478302,2075.0944118,3.9248322,634.2219521,38.2371999,5481.0,0.856226,4.56,2458416.634939,62.966385,-37.93973,10.2666,123.739,2
CP,1.8586624,2.0525797,497.6683497,1.9323657,1309.6200353,695.1879631,5481.0,0.856226,4.56,2458410.999327,62.966385,-37.93973,10.2666,123.739,2
CP,9.1910792,3.055677,940.8500219,2.7251006,768.6995876,82.5177911,5481.0,0.856226,4.56,2458411.806253,62.966385,-37.93973,10.2666,123.739,2
PC,194.2432864,9.2564583,810.9983952,4.4714848,477.6516387,12.3017271,7923.0,1.5184,4.35405,2459039.762461,115.639048,-58.623272,10.3607,373.289,1
PC,20.9040576,5.197,930.0,4.53003,1260.0,419.568,5708.0,1.0,4.44413,2460243.483965,49.305279,15.501727,9.81932,121.832,1
PC,10.9776867,3.596,860.0,5.76837,1542.0,938.995,5708.0,1.0,4.44413,2460258.713478,49.305279,15.501727,9.81932,121.832,1
KP,19.5620458,6.4231417,1397.8148985,3.2870868,464.0100077,10.9554543,4246.8,0.758892,4.5,2459450.83655,60.792973,16.347166,11.2723,99.9293,2
PC,9.7607632,1.967,790.0,2.22799,653.0,30.3621,5558.0,0.8,4.62634,2459488.218864,18.090518,13.75508,9.96064,102.609,1
KP,2.7535993,2.141,14460.0,10.7107,1082.0,227.759,5032.08,0.86,4.49678,2459883.369678,42.721741,29.022249,13.1361,361.155,2
CP,15.2664658,2.6673792,16186.172954,12.2663968,650.4312952,42.2986706,5420.82,0.874078,4.52994,2459451.62303,21.186178,21.513064,11.302,193.499,2
KP,3.7224626,2.595678,19962.6105832,11.4694856,940.6014835,184.988035,4926.0,0.82064,4.51771,2459885.541633,47.368947,30.673382,10.9332,124.73,2
KP,1.2089755,1.286,668.0,1.68645,1183.0,325.749,4199.0,0.63,4.65321,2460231.733831,351.771776,-1.285343,9.0684,29.661,2
KP,3.408833,3.163,16032.0,14.2632,1430.0,695.65,6134.0,1.11,4.41,2460229.806391,353.616269,-1.579985,11.6238,348.494,2
PC,5.8903558,2.5374738,8410.6143369,10.504179950000001,1009.241068,245.1888178,5780.0,1.23,4.438,2459448.624749,31.106453,3.99893,13.4911,370.553,1
KP,4.7633952,3.0078272,13160.629831,10.2196833,938.3708227,183.2394519,5258.0,0.87551,4.51,2459174.695544,67.222847,-21.482057,11.9012,246.384,2
KP,3.2047072,3.331,7448.0,10.504179950000001,1175.80398775,355.909,5342.0,1.23,4.33418,2460227.357032,347.704316,-7.857559,13.1749,537.963,2
KP,3.0717182,1.5983426,14228.6266087,12.0054949,1043.0891762,279.7736168,5082.0,0.848394,4.5108,2459450.367505,334.796989,-1.83443,11.4825,176.818,2
FP,0.3643225,0.2120684,38216.7895418,6.9527391,1086.4738962,329.3048956,3473.0,0.347331,4.87657,2459447.841312,23.304228,5.645209,15.6615,233.735,0
KP,2.7186256,2.129,13160.0,12.4543,1388.0,616.33,6427.0,1.03,4.52834,2459498.195167,3.961707,1.200512,11.021,275.994,2
CP,0.9260632,1.035,221.0,1.67736,1576.0,1025.84,5640.0,1.11,4.35,2460233.36735,49.178124,15.656354,8.1359,63.6796,2
KP,2.4841975,1.511,10361.0,13.3413,1232.0,383.047,6089.0,1.28,4.28,2460229.465961,342.385899,-10.675469,10.931,294.001,2
KP,2.2602655,1.0103493,6129.678827,2.7262374,547.9367777,21.3031001,3236.0,0.341024,4.88,2459448.654225,335.623315,-7.956353,13.3455,62.9969,2
CP,0.3994445,0.8028796,330.8173737,0.9086617,1247.0250186,571.5071504,3702.0,0.485948,4.75,2459474.200243,19.472257,5.4712,9.16764,18.1037,2
PC,5.8795752,2.0778157,1352.7622114,1.8721219,498.6247907,14.6088648,3611.0,0.492759,4.74,2459448.511683,16.968846,12.880955,10.1406,28.384,1
KP,2.70582,4.968,7500.0,18.4904,2151.0,3557.29,6441.6,2.1,3.91,2458438.96587,72.660592,1.893836,9.538961,275.664,2
KP,3.6528112,2.8788573,18681.4630568,12.6675004,1095.6337284,340.5513253,5610.0,0.907682,4.51915,2459450.646766,48.435473,25.197355,12.2192,300.384,2
KP,4.53347,3.6052513,11929.8619692,13.221703,1206.886094,501.4020843,5846.0,1.1971,4.31,2459450.126596,349.063465,0.30669,12.1796,453.099,2
KP,5.8176452,2.577,9178.0,11.6459,1136.0,277.39,5633.4,1.22,4.27,2460231.88252,19.449382,6.868847,13.0121,635.722,2
KP,2.1747824,1.654,560.0,1.79105,1013.0,174.942,4542.0,0.71,4.58,2459494.881247,11.480235,6.34703,11.375,115.461,2
KP,2.849282,1.907,4010.0,4.75272,912.0,115.305,4279.0,0.74,4.53,2459470.846025,333.751879,-17.2508,12.3071,159.522,2
KP,4.0984741,2.323409,16869.9465037,14.8366922,1078.6113787,319.8755104,5198.0,1.0639499,4.33,2459449.120055,52.342055,22.299349,12.5489,333.042,2
KP,4.0460644,5.824,8004.0,18.2851,2509.0,6586.47,6404.0,1.81,4.03,2460226.955884,19.550586,2.702785,10.5559,376.658,2
PC,6.6629951,1.3454748,949.4386612,3.7022837,1021.2631882,257.0820256,5975.0,1.07392,4.42,2459450.837437,340.59158,-6.87105,8.1954,70.2468,1
KP,7.1385672,2.464,2064.0,3.60516,787.0,63.7967,5144.5,0.77,4.6,2460228.758602,349.384346,1.300152,11.2451,154.961,2
KP,3.4715644,2.13,1050.0,2.65245,1163.0,304.054,5144.5,0.77,4.6,2459468.742204,349.384346,1.300152,11.2451,154.961,2
KP,4.1591488,3.54,12800.0,12.1616,1259.0,417.295,5576.0,1.11,4.34,2459470.147334,331.203092,-12.019067,11.29,264.78,2
PC,2.5048178,2.077,1723.0,3.9467,1282.0,448.655,5328.0,0.92,4.47,2460230.91969,18.588433,1.004796,12.9485,427.038,1
PC,5.9167817,1.286,27909.0,18.1119,577.0,18.5055,4781.0,1.05,4.29,2460228.304561,346.592747,-9.201478,12.2614,284.21,1
PC,5.7740318,4.551,4820.0,24.6129,1412.0,660.328,4837.8,3.19,4.33418,2460212.247805,55.140851,13.552772,6.7943,370.553,1
KP,8.2000875,2.4601181,1079.5927267,2.7997542,704.4580992,58.2025038,4865.6,0.793476,4.54,2458440.219543,55.228521,12.572448,11.2867,141.731,2
KP,4.0248735,2.384,23775.0,11.6786,876.0,97.8595,4492.0,0.75,4.52,2460228.933083,19.610142,6.816728,12.813,232.801,2
PC,0.745637,0.671,932.0,7.71235,2202.0,3906.17,6984.0,1.96,4.04,2460232.738875,51.440653,23.188666,10.0376,329.537,1
KP,3.0026215,3.595,5040.0,14.0672,2254.0,4289.27,5630.0,1.45,4.11,2459468.229719,338.606231,-13.731804,12.1112,491.87,2
PC,4.6003967,1.402,1130.0,5.39503,1175.80398775,82.7066,5970.5,1.59,4.33418,2460229.837135,36.34112,25.530678,9.962,165.593,1
PC,3.3129214,2.097,1815.0,4.28877,1119.0,260.965,5512.0,0.98,4.44,2460231.218276,355.702386,-9.588712,12.8466,456.122,1
CP,5.358776,1.3697764,2708.4393715,1.4454154,403.7401541,6.2795537,3562.0,0.275953,4.97389,2459168.295274,45.462478,-16.594496,8.84294,6.86929,2
PC,1.8868756,2.393,368.0,4.8297,2734.0,9275.7,7751.0,2.57,3.81,2460093.051522,167.819807,-68.472537,9.7741,554.449,1
CP,9.956296,10.474,1024.0,8.32411,1655.0,1247.74,4956.0,3.38,4.33418,2459312.392162,184.978758,-25.827853,9.02765,215.986,2
PC,0.3011506,0.6404841,1457.6973975,1.2801124,1027.596418,263.5186329,3304.0,0.286178,4.96212,2459361.882335,264.714256,-47.637046,11.9251,27.2684,1
PC,20.3129649,7.1852402,5194.3258042,10.8026737,866.2905237,133.0991422,6490.0,1.4658999,4.23,2459422.817477,278.186572,43.25282,10.4895,309.746,1
PC,39.1076478,9.0245368,337.4561615,1.4669377,458.2261962,10.4193507,5490.0,0.796293,4.61819,2458605.029306,144.319335,-84.696258,9.6632,88.0207,1
PC,522.6272677,9.8639237,238.5844154,2.2445426,279.9010524,1.4505715,6199.0,1.40973,4.21534,2458523.844604,91.875497,-76.69059,8.1676,96.7153,1
PC,3.792456,1.2264922,3553.2788818,1.4571721,414.6491761,6.9862517,3319.0,0.218553,5.03236,2458570.930851,182.925066,-32.53258,13.0454,36.6717,1
PC,32.291901,8.0916468,1517.2139238,5.1460938,616.6120377,34.1640224,6013.0,1.23318,4.438,2458605.104346,197.912511,-47.45457,10.3342,220.465,1
PC,6.5812768,4.663367,55.2290807,1.6765354,1005.888008,241.9466004,5217.0,2.2631199,4.438,2458325.445967,71.112335,-59.321447,8.7147,145.248,1
CP,3.9649053,1.6788114,1160.5626137,1.4999935,522.5103737,17.615731,3476.0,0.426767,4.80232,2458597.872164,211.013538,-30.014125,10.9139,31.6354,2
FP,0.336826,0.883311,18251.292089,15.240658,2619.630824,11129.6464735,5780.0,1.0,4.438,2458410.95064,69.116563,-41.246194,15.7298,39.4781,0
PC,3.7634028,2.5259027,140.4352916,2.4144238,1728.4676115,2109.4342142,6491.0,1.89742,4.00559,2458441.155609,127.832228,-68.0239,9.1007,207.571,1
PC,8.9356558,1.9539147,420.5298106,2.0224563,789.8093802,91.9623692,5631.0,0.851957,4.57723,2458330.062409,60.961895,-76.021457,11.0559,179.008,1
CP,225.1037885,4.0237136,10850.1349366,13.2081506,341.1480504,3.2010509,5965.99,1.25231,4.28007,2459132.225854,112.010059,-63.517779,11.5326,339.605,2
PC,743.4843888,3.8041623,5535.4604085,5.4510788,360.5530878,3.9939064,5342.0,0.697666,4.71456,2458629.331333,196.653058,-80.617002,11.6157,156.348,1
FP,22.1536777,7.5893785,4469.3198771,12.6297905,855.3874599,126.5238849,6123.0,1.6267,4.07991,2459323.079936,167.000935,-67.149824,10.7716,333.206,0
PC,692.5150646,2.6383141,1810.2811624,2.2782015,165.7679643,0.1784528,3614.0,0.531248,4.71017,2458676.610066,270.107996,-48.474637,10.3154,33.2345,1
PC,2.0844882,1.5541575,609.0046533,1.881105,983.115793,220.7698145,4443.39,0.713304,4.57662,2459036.380129,56.769865,-79.334322,11.5832,118.765,1
PC,0.8409429,1.1780506,549.3465906,1.6732084,1088.3303343,331.5613798,3830.0,0.608498,4.64404,2458543.862361,128.506585,-66.768549,11.9212,91.313,1
PC,23.5422422,3.2390849,1411.9717256,2.3109407,358.4266471,3.9005169,3830.0,0.608498,4.64404,2458548.589493,128.506585,-66.768549,11.9212,91.313,1
PC,14.0063765,1.971,300.0,2.26316,583.0,19.2603,5899.0,1.33,4.22221,2460121.465283,238.702259,-65.901121,6.9608,48.0378,1
FP,1.2253159,3.435758,6006.5175069,2.3820012,743.1116558,72.0671413,3725.0,0.297644,4.92832,2459036.84286,81.028116,-63.028858,15.764,212.947,0
PC,1.1759834,0.9928338,14881.4796123,7.7193559,768.6592267,82.500462,3054.0,0.512881,5.08962,2458411.560535,58.725356,-26.423411,13.741,370.553,1
KP,1.9737719,2.1771701,32350.4373939,14.2783974,1029.9824769,265.9747113,4664.23,0.697971,4.61963,2459391.459891,292.068311,38.8422,15.0523,642.051,2
KP,30.3599812,6.0823745,19347.5990647,11.2141216,452.3403225,9.8942349,4815.0,0.795118,4.5293,2459413.718798,284.879979,49.26702,13.7589,436.257,2
PC,13.4755461,2.2763948,1090.0934414,1.5718719,382.427399,5.0549516,3710.0,0.469524,4.7642,2458822.701914,210.048871,88.612103,11.9212,61.7358,1
PC,10.7155521,2.727777,424.299807,1.4160391,509.258495,15.8954977,4207.0,0.623617,4.66778,2458693.433927,268.253758,66.134585,11.0444,72.8333,1
PC,0.768988,0.512,870.0,2.01326,807.0,70.4453,3734.0,0.54,4.69992,2459823.526701,312.065404,24.484549,11.7495,69.81,1
PC,27.9815639,4.901,722.0,2.85252,803.0,69.3133,5905.0,1.16,4.34239,2460317.227192,175.196879,71.978724,10.3203,194.791,1
PC,10.4834062,3.2981777,1767.8841835,3.5119412,541.6077626,20.3357654,4271.0,0.677846,4.60188,2459010.844549,275.226841,16.452703,10.1658,54.9588,1
KP,1.6255124,2.6590029,10095.3614497,11.2971803,1513.1286131,1238.8661223,5483.74,1.04426,4.38272,2459391.112176,293.871914,38.422918,14.4669,938.715,2
PC,8.6239097,2.6192964,675.1210806,2.9176946,842.4208274,119.024779,5917.0,0.878735,4.58257,2459634.198599,184.210967,75.140236,10.7757,182.249,1
KP,88.495683,6.9510849,2838.5756569,5.1574303,209.1701491,0.4523971,5509.61,0.939951,4.47728,2458733.312542,296.132814,48.97731,11.3523,223.757,2
PC,17.5288347,2.1115133,1131.5075681,2.8950078,572.8570065,25.4510626,5164.0,0.829519,4.5371,2458414.165631,39.136304,-22.244996,9.6438,76.6986,1
PC,0.9167992,1.3578155,39.0383592,0.6115871,1792.0450656,2437.3433306,5659.0,0.973028,5.62196,2458684.084719,242.415045,65.828021,8.5954,67.7223,1
KP,22.3428773,6.700128,5934.9200116,11.3355032,804.6793626,99.086036,6184.0,1.42864,4.20121,2458719.361769,297.333072,41.891119,11.7889,477.052,2
KP,4.1164112500000005,6.6171206,3767.5217478,8.9205086,875.0669002,138.5753642,6184.0,1.42864,4.20121,2459774.45043,297.333072,41.891119,11.7889,477.052,2
CP,31.0343214,12.0587354,1572.1891091,10.1577688,614.6639792,33.7343273,5234.0,2.56935,4.438,2459394.937884,256.860137,68.865626,10.5481,383.846,2
KP,31.5786847,2.1295055,2119.3256676,4.8743389,581.4317504,27.0094647,5696.0,1.05178,4.40025,2459399.639202,284.472247,39.911889,10.6114,185.875,2
PC,4.1164112500000005,12.8976378,384.7552746,2.5653805,258.7984214,1.0601504,6000.0,1.2886699,5.03448,2458915.989125,280.203329,62.506346,9.64656,156.873,1
PC,5.3909915,1.954,570.0,2.22182,861.0,91.5265,5405.0,0.87,4.53628,2459632.557861,164.524644,59.430179,10.7382,150.445,1
KP,3.2903136,1.7465253,15334.2181362,7.5296069,629.3977311,37.0869991,3579.0,0.567309,4.67905,2459393.659836,292.579856,37.376262,14.5505,258.979,2
PC,13.1187746,4.5278413,333.0027831,2.9857871,1181.1005716,459.9054123,7800.0,1.57458,4.31091,2458689.149116,282.00042,48.542256,9.06584,225.181,1
KP,17.8335899,3.642,289.0,2.16267,782.0,62.1044,6304.0,1.43,4.22164,2460364.345637,283.151045,45.140084,9.03131,147.527,2
PC,25.9213509,2.1208392,589.3171527,1.9119702,488.4956168,13.4574783,5011.0,0.786678,4.56555,2458703.264605,203.195141,84.514705,9.6446,72.1096,1
FP,27.9102929,10.6336018,18279.5176543,19.2884326,694.8640749,55.0960466,6327.0,1.39013,4.438,2459692.968529,275.838952,69.861926,11.7167,526.166,0
KP,8.8849511,1.9958507,16966.9658671,12.6838437,794.7680813,94.2936984,5160.0,0.977054,4.39775,2459392.140389,291.13762,36.577344,14.575,835.356,2
KP,7.8344688,3.1260803,2017.3628771,3.7973353,683.7010001,51.6399559,4837.0,0.731146,4.60493,2458689.578278,287.605703,49.523394,11.6052,153.676,2
KP,3.0051929,1.8111648,737.8355831,2.1434355,940.9761542,185.282957,4837.0,0.731146,4.60493,2458684.471974,287.605703,49.523394,11.6052,153.676,2
FP,5.5460893,2.2804171,1956.6215347,8.8601851,1588.5463022,1504.9446019,6963.86,1.88937,4.07013,2458687.926051,287.807212,43.188801,11.8995,847.299,0
KP,3.7705865,3.9149764,12789.7368577,15.822462,1388.6809829,878.8827779,5897.0,1.38188,4.18651,2459394.278533,291.275663,47.329511,14.9767,1898.26,2
PC,4.1194175,2.057,722.0,2.68492,1087.0,232.099,5598.0,0.98,4.45,2460283.324345,98.707848,27.388017,9.2564,93.4913,1
PC,4.6663795,2.526,6900.0,13.2255,1438.0,711.568,7712.0,1.57,4.31,2459523.197223,73.705654,22.146384,7.82403,125.189,1
PC,8.2003748,2.168,1521.0,15.9053,1337.0,530.919,6011.0,1.76,3.99,2460251.524106,50.787196,24.690039,9.58025,208.41,1
CP,2.7694936,1.031,712.0,1.27326,602.0,21.8758,3807.0,0.47,4.77,2460284.446332,99.291543,17.56627,7.89863,10.0055,2
CP,5.7060868,0.863,821.0,1.89602,593.0,20.536,3807.0,0.47,4.77,2460277.804123,99.291543,17.56627,7.89863,10.0055,2
FP,0.5168347,0.936413,33190.706911,6.597837,841.7881825,118.6676385,3274.0,0.273,4.9794,2458411.065871,47.64349,-9.276812,14.1118,210.988,0
CP,82.6901439,7.5240298,6529.5765126,6.8236925,344.1684282,3.3159282,5073.0,0.831915,4.53,2459419.383357,258.450367,64.566173,11.8787,216.056,2
CP,482.8191,10.8504687,6928.144617,6.9087752,672.6687765,48.3867084,5073.0,0.831915,4.53,2459751.598569,258.450367,64.566173,11.8787,216.056,2
PC,2.7875233,1.7384121,8077.6726128,15.2099907,1554.2526706,1379.1372564,6408.3,1.27487,4.34,2459501.2671,75.814118,24.22327,10.3099,225.749,1
CP,3.9813082,3.1,464.0,2.36323,1561.0,986.754,6011.9,1.16,4.36,2460655.201888,60.600332,31.329835,7.7746,63.0637,2
CP,7.2455997,2.734,1106.0,14.2395,1637.0,1192.46,6169.1,2.68,3.65,2460273.680601,83.865929,21.294242,8.6554,225.643,2
KP,2.2251639,1.545,284.0,1.50436,1203.0,348.601,5509.0,0.92,4.5,2460257.717716,76.44594,21.548199,9.3928,90.0562,2
FP,3.1442556,1.81,2095.0,4.69096,1425.0,685.022,5691.0,1.0,4.45,2460254.350652,81.715698,18.419816,10.2207,148.574,0
KP,11.1684037,5.354,9660.0,12.77,1171.0,312.155,5981.0,1.22,4.31,2459522.948827,73.766793,18.654323,9.31437,130.72,2
PC,5.5109534,2.411,520.0,3.08109,1121.0,262.935,6404.0,1.31,4.31,2459498.183252,28.905222,24.118154,9.67952,180.022,1
PC,2.3494903,2.014,9053.0,14.6551,1690.0,1355.37,7418.5,1.51,4.31,2460256.015853,59.647191,25.388587,11.4512,550.363,1
PC,2.6921752,3.246,9194.0,16.0682,2242.0,4194.73,7461.4,1.68,4.22,2460229.446917,70.374204,21.257733,10.4117,349.025,1
CP,10.9245478,1.8716477,653.537141,1.9015018,621.4224577,35.242668,4884.0,0.74413,4.49,2458416.351956,38.271253,-10.352178,8.8723,45.5621,2
FP,3.1129681,2.308,585.0,1.5002,977.0,151.507,4104.0,0.69,4.57,2460307.729373,79.04324,30.585072,10.0745,47.914,0
PC,5.2289874,3.386,320.0,2.3513,1342.0,538.64,6213.0,1.28,4.3,2459520.906327,73.841599,19.280926,9.02078,128.654,1
KP,4.1137862,5.235,5739.0,15.0368,2080.0,3108.45,6327.0,1.88,3.99,2460257.044778,92.664023,30.957133,8.22398,134.058,2
PC,13.8338893,1.4260598,8899.362156,10.4349704,556.929421,22.7363971,4225.95,0.876814,4.37245,2459448.534256,38.153496,16.337623,11.0302,101.255,1
PC,5.3193755,6.6913995,6537.0839819,19.6684639,1698.9307701,1968.900323,6350.0,2.3693399,3.78918,2459550.580295,96.679195,25.205001,11.7892,835.907,1
PC,1.5538188,0.923936,3449.9519182,1.2643202,525.2017443,17.9814886,3244.0,0.192729,5.07736,2458765.025928,14.818088,13.860795,12.8872,28.1016,1
PC,3.4878754,2.8827447,18093.4842065,16.8851071,1314.8674761,706.3971426,5752.44,1.22041,4.27789,2459474.422251,71.022672,22.567602,12.357,333.973,1
KP,3.7998536,1.8114914,25455.0849851,13.2670623,782.6461795,88.67126,4133.4,0.759375,4.48806,2459475.981707,99.897992,25.482401,12.2341,143.651,2
PC,3.4732399,4.3731099,10338.2192807,16.6589645,1767.1168865,2304.5286397,7406.97,1.56373,4.27763,2459528.34243,91.108286,22.49945,13.8232,1490.49,1
PC,4.1074291,3.0844055,900.9217753,3.971632,1171.7048355,445.4447971,5205.0,1.30055,4.45924,2458414.822983,36.276465,1.32355,10.6573,205.366,1
PC,1.3887494,1.38,3301.0,15.9057,2945.0,12503.9,7825.0,2.08,4.07227,2459933.972235,68.071463,33.396384,9.56967,272.645,1
KP,4.5195089,3.1628648,17738.8625444,14.3049176,1127.8807531,382.449189,5887.0,1.0321,4.44001,2459451.521141,26.793225,3.132932,12.3553,437.495,2
KP,3.2588316,2.2220346,22743.2337536,12.8714868,1047.3879178,284.4141772,5387.06,0.817114,4.58431,2459475.969231,62.670422,24.401656,11.5476,178.475,2
KP,2.7908285,2.2599869,10049.6938823,16.7559488,1705.3403223,1998.7811524,6635.91,1.4707,4.24728,2459475.610373,100.848014,27.252182,10.5136,320.639,2
